version,cycle_id,from_regime,start_ts,end_ts,duration_bars,duration_days,entry_price,exit_price,drawdown_at_entry_pct,rsi_at_entry,trigger
v29,Cy»,RANGE,2023-07-07 04:00:00+00:00,2023-07-13 15:00:00+00:00,156,6.5,1854.79,1933.54,-5.88,32.8,
v29,Cy»,BULL,2023-07-13 16:00:00+00:00,2023-07-17 15:00:00+00:00,96,4.0,1963.57,1908.91,-0.36,84.4,
v29,Cy»,RANGE,2023-07-17 16:00:00+00:00,2023-07-27 08:00:00+00:00,233,9.71,1904.89,1879.23,-5.85,30.9,
v29,Cy»,BULL,2023-07-27 09:00:00+00:00,2023-07-27 13:00:00+00:00,5,0.21,1883.79,1874.05,-6.89,64.5,
v29,Cy»,RANGE,2023-07-27 14:00:00+00:00,2023-08-08 18:00:00+00:00,293,12.21,1869.7,1857.87,-7.59,48.0,
v29,Cy»,BULL,2023-08-08 19:00:00+00:00,2023-08-09 13:00:00+00:00,19,0.79,1858.68,1859.56,-8.13,71.6,
v29,Cy»,RANGE,2023-08-09 14:00:00+00:00,2023-08-17 20:00:00+00:00,199,8.29,1852.34,1716.4,-8.45,48.5,
v29,Cy¼,CRASH,2023-08-17 21:00:00+00:00,2023-09-07 21:00:00+00:00,505,21.04,1629.02,1645.64,-15.22,5.7,rapid_descent
v29,Cy¼,RECOVERY,2023-09-07 22:00:00+00:00,2023-09-10 23:00:00+00:00,74,3.08,1649.72,1616.65,-11.72,69.0,
v29,Cy½,CRASH,2023-09-11 00:00:00+00:00,2023-09-13 23:00:00+00:00,72,3.0,1609.65,1608.06,-13.31,34.9,drawdown
v29,Cy¾,CORRECTION,2023-09-14 00:00:00+00:00,2023-09-14 00:00:00+00:00,1,0.04,1635.85,1635.85,-11.3,72.7,
v29,Cy¿,CRASH,2023-09-14 01:00:00+00:00,2023-09-14 01:00:00+00:00,1,0.04,1620.47,1620.47,-12.05,60.3,
v29,CyÀ,CORRECTION,2023-09-14 02:00:00+00:00,2023-09-14 02:00:00+00:00,1,0.04,1623.33,1623.33,-11.89,61.6,
v29,CyÁ,CRASH,2023-09-14 03:00:00+00:00,2023-09-14 06:00:00+00:00,4,0.17,1620.48,1619.71,-12.01,59.5,
v29,CyÂ,CORRECTION,2023-09-14 07:00:00+00:00,2023-09-14 07:00:00+00:00,1,0.04,1621.2,1621.2,-11.97,59.1,
v29,CyÃ,CRASH,2023-09-14 08:00:00+00:00,2023-09-14 09:00:00+00:00,2,0.08,1619.9,1619.63,-12.04,57.9,
v29,CyÄ,CORRECTION,2023-09-14 10:00:00+00:00,2023-09-27 08:00:00+00:00,311,12.96,1622.1,1591.19,-11.92,59.4,
v29,CyÄ,RECOVERY,2023-09-27 09:00:00+00:00,2023-10-04 08:00:00+00:00,168,7.0,1610.86,1646.31,-7.21,71.8,
v29,CyÄ,RANGE,2023-10-04 09:00:00+00:00,2023-10-16 05:00:00+00:00,285,11.88,1651.45,1585.05,-4.79,48.8,
v29,CyÄ,BULL,2023-10-16 06:00:00+00:00,2023-10-20 05:00:00+00:00,96,4.0,1578.57,1584.51,-8.99,66.6,
v29,CyÄ,RANGE,2023-10-20 06:00:00+00:00,2023-10-20 07:00:00+00:00,2,0.08,1584.42,1584.34,-8.66,68.2,
v29,CyÄ,BULL,2023-10-20 08:00:00+00:00,2023-10-21 01:00:00+00:00,18,0.75,1612.12,1600.15,-7.06,81.4,
v29,CyÄ,RANGE,2023-10-21 02:00:00+00:00,2023-10-21 02:00:00+00:00,1,0.04,1596.01,1596.01,-7.99,48.5,
v29,CyÄ,BULL,2023-10-21 03:00:00+00:00,2023-10-22 14:00:00+00:00,36,1.5,1598.21,1629.89,-7.86,50.9,
v29,CyÄ,RANGE,2023-10-22 15:00:00+00:00,2023-10-22 15:00:00+00:00,1,0.04,1626.6,1626.6,-6.22,48.9,
v29,CyÄ,BULL,2023-10-22 16:00:00+00:00,2023-10-24 14:00:00+00:00,47,1.96,1632.21,1822.73,-5.9,53.5,
v29,CyÄ,RANGE,2023-10-24 15:00:00+00:00,2023-10-24 15:00:00+00:00,1,0.04,1779.37,1779.37,-3.61,49.9,
v29,CyÄ,BULL,2023-10-24 16:00:00+00:00,2023-10-24 16:00:00+00:00,1,0.04,1782.39,1782.39,-3.45,50.8,
v29,CyÄ,RANGE,2023-10-24 17:00:00+00:00,2023-10-24 20:00:00+00:00,4,0.17,1776.16,1771.78,-3.78,48.9,
v29,CyÄ,BULL,2023-10-24 21:00:00+00:00,2023-10-25 04:00:00+00:00,8,0.33,1786.84,1795.09,-3.21,52.8,
v29,CyÄ,RANGE,2023-10-25 05:00:00+00:00,2023-10-25 05:00:00+00:00,1,0.04,1783.14,1783.14,-3.41,49.4,
v29,CyÄ,BULL,2023-10-25 06:00:00+00:00,2023-10-25 06:00:00+00:00,1,0.04,1788.37,1788.37,-3.12,51.5,
v29,CyÄ,RANGE,2023-10-25 07:00:00+00:00,2023-10-25 10:00:00+00:00,4,0.17,1769.44,1782.49,-4.15,44.3,
v29,CyÄ,BULL,2023-10-25 11:00:00+00:00,2023-10-25 15:00:00+00:00,5,0.21,1785.78,1806.9,-3.26,51.4,
v29,CyÄ,RANGE,2023-10-25 16:00:00+00:00,2023-10-25 16:00:00+00:00,1,0.04,1783.77,1783.77,-3.37,48.6,
v29,CyÄ,BULL,2023-10-25 17:00:00+00:00,2023-10-25 22:00:00+00:00,6,0.25,1791.39,1793.05,-2.96,51.9,
v29,CyÄ,RANGE,2023-10-25 23:00:00+00:00,2023-10-25 23:00:00+00:00,1,0.04,1787.58,1787.58,-3.17,49.7,
v29,CyÄ,BULL,2023-10-26 00:00:00+00:00,2023-10-26 12:00:00+00:00,13,0.54,1792.43,1821.98,-2.9,52.4,
v29,CyÄ,RANGE,2023-10-26 13:00:00+00:00,2023-10-26 20:00:00+00:00,8,0.33,1807.21,1798.33,-2.29,49.7,
v29,CyÄ,BULL,2023-10-26 21:00:00+00:00,2023-10-26 23:00:00+00:00,3,0.12,1800.07,1803.57,-2.67,50.5,
v29,CyÄ,RANGE,2023-10-27 00:00:00+00:00,2023-10-30 10:00:00+00:00,83,3.46,1795.88,1814.02,-2.9,48.5,
v29,CyÄ,BULL,2023-10-30 11:00:00+00:00,2023-10-30 16:00:00+00:00,6,0.25,1815.31,1813.51,-1.85,64.2,
v29,CyÄ,RANGE,2023-10-30 17:00:00+00:00,2023-10-30 20:00:00+00:00,4,0.17,1797.91,1800.95,-2.79,47.2,
v29,CyÄ,BULL,2023-10-30 21:00:00+00:00,2023-10-31 01:00:00+00:00,5,0.21,1812.25,1811.74,-2.01,56.9,
v29,CyÄ,RANGE,2023-10-31 02:00:00+00:00,2023-11-01 20:00:00+00:00,43,1.79,1804.28,1855.36,-2.44,49.6,
v29,CyÄ,BULL,2023-11-01 21:00:00+00:00,2023-11-02 12:00:00+00:00,16,0.67,1844.35,1836.3,-0.59,64.0,
v29,CyÄ,RANGE,2023-11-02 13:00:00+00:00,2023-11-04 03:00:00+00:00,39,1.62,1824.65,1835.53,-2.23,45.2,
v29,CyÄ,BULL,2023-11-04 04:00:00+00:00,2023-11-05 20:00:00+00:00,41,1.71,1830.5,1887.79,-1.92,58.9,
v29,CyÄ,RANGE,2023-11-05 21:00:00+00:00,2023-11-05 21:00:00+00:00,1,0.04,1869.7,1869.7,-1.66,47.6,
v29,CyÄ,BULL,2023-11-05 22:00:00+00:00,2023-11-06 03:00:00+00:00,6,0.25,1886.58,1889.0,-0.78,55.5,
v29,CyÄ,RANGE,2023-11-06 04:00:00+00:00,2023-11-06 06:00:00+00:00,3,0.12,1879.58,1879.53,-1.14,49.8,
v29,CyÄ,BULL,2023-11-06 07:00:00+00:00,2023-11-06 23:00:00+00:00,17,0.71,1879.93,1901.68,-1.13,50.2,
v29,CyÄ,RANGE,2023-11-07 00:00:00+00:00,2023-11-07 00:00:00+00:00,1,0.04,1892.58,1892.58,-1.16,49.8,
v29,CyÄ,BULL,2023-11-07 01:00:00+00:00,2023-11-07 01:00:00+00:00,1,0.04,1894.0,1894.0,-1.09,50.6,
v29,CyÄ,RANGE,2023-11-07 02:00:00+00:00,2023-11-07 03:00:00+00:00,2,0.08,1881.12,1891.28,-1.76,43.7,
v29,CyÄ,BULL,2023-11-07 04:00:00+00:00,2023-11-07 06:00:00+00:00,3,0.12,1894.17,1894.67,-1.08,51.1,
v29,CyÄ,RANGE,2023-11-07 07:00:00+00:00,2023-11-09 02:00:00+00:00,44,1.83,1892.44,1918.3,-1.17,49.9,
v29,CyÄ,BULL,2023-11-09 03:00:00+00:00,2023-11-11 00:00:00+00:00,46,1.92,1920.14,2077.78,0.0,67.4,
v29,CyÄ,RANGE,2023-11-11 01:00:00+00:00,2023-11-11 12:00:00+00:00,12,0.5,2049.57,2061.49,-3.88,40.6,
v29,CyÄ,BULL,2023-11-11 13:00:00+00:00,2023-11-11 19:00:00+00:00,7,0.29,2064.02,2075.61,-3.2,50.1,
v29,CyÄ,RANGE,2023-11-11 20:00:00+00:00,2023-11-13 16:00:00+00:00,45,1.88,2058.4,2087.97,-3.47,45.7,
v29,CyÄ,BULL,2023-11-13 17:00:00+00:00,2023-11-13 20:00:00+00:00,4,0.17,2080.9,2086.42,-2.41,57.7,
v29,CyÄ,RANGE,2023-11-13 21:00:00+00:00,2023-11-16 01:00:00+00:00,53,2.21,2059.82,2062.13,-3.4,47.3,
v29,CyÄ,BULL,2023-11-16 02:00:00+00:00,2023-11-16 09:00:00+00:00,8,0.33,2056.39,2043.57,-3.56,60.9,
v29,CyÄ,RANGE,2023-11-16 10:00:00+00:00,2023-11-16 10:00:00+00:00,1,0.04,2039.46,2039.46,-4.36,49.9,
v29,CyÄ,BULL,2023-11-16 11:00:00+00:00,2023-11-16 12:00:00+00:00,2,0.08,2069.36,2049.23,-2.95,62.3,
v29,CyÄ,RANGE,2023-11-16 13:00:00+00:00,2023-11-19 22:00:00+00:00,82,3.42,2036.0,1981.95,-4.52,47.7,
v29,CyÄ,BULL,2023-11-19 23:00:00+00:00,2023-11-21 01:00:00+00:00,27,1.12,2012.29,2033.21,-5.63,78.3,
v29,CyÄ,RANGE,2023-11-21 02:00:00+00:00,2023-11-21 02:00:00+00:00,1,0.04,2012.45,2012.45,-5.62,47.0,
v29,CyÄ,BULL,2023-11-21 03:00:00+00:00,2023-11-21 03:00:00+00:00,1,0.04,2019.73,2019.73,-5.28,50.1,
v29,CyÄ,RANGE,2023-11-21 04:00:00+00:00,2023-11-22 15:00:00+00:00,36,1.5,2015.83,2033.81,-5.46,48.5,
v29,CyÄ,BULL,2023-11-22 16:00:00+00:00,2023-11-23 14:00:00+00:00,23,0.96,2033.52,2059.62,-4.63,62.4,
v29,CyÄ,RANGE,2023-11-23 15:00:00+00:00,2023-11-23 16:00:00+00:00,2,0.08,2042.62,2050.6,-4.21,45.3,
v29,CyÄ,BULL,2023-11-23 17:00:00+00:00,2023-11-24 21:00:00+00:00,29,1.21,2058.69,2088.25,-3.45,52.6,
v29,CyÄ,RANGE,2023-11-24 22:00:00+00:00,2023-11-25 00:00:00+00:00,3,0.12,2075.91,2076.47,-2.65,45.0,
v29,CyÄ,BULL,2023-11-25 01:00:00+00:00,2023-11-25 08:00:00+00:00,8,0.33,2088.05,2085.79,-2.08,51.7,
v29,CyÄ,RANGE,2023-11-25 09:00:00+00:00,2023-11-29 08:00:00+00:00,96,4.0,2084.55,2071.96,-2.24,49.1,
v29,CyÄ,BULL,2023-11-29 09:00:00+00:00,2023-11-29 09:00:00+00:00,1,0.04,2067.5,2067.5,-3.04,60.9,
v29,CyÄ,RANGE,2023-11-29 10:00:00+00:00,2023-12-01 02:00:00+00:00,41,1.71,2049.46,2086.75,-3.89,49.6,
v29,CyÄ,BULL,2023-12-01 03:00:00+00:00,2023-12-04 14:00:00+00:00,84,3.5,2093.36,2225.01,-1.83,76.2,
v29,CyÄ,RANGE,2023-12-04 15:00:00+00:00,2023-12-04 15:00:00+00:00,1,0.04,2211.65,2211.65,-2.19,49.5,
v29,CyÄ,BULL,2023-12-04 16:00:00+00:00,2023-12-05 06:00:00+00:00,15,0.62,2225.52,2229.95,-1.58,54.1,
v29,CyÄ,RANGE,2023-12-05 07:00:00+00:00,2023-12-05 14:00:00+00:00,8,0.33,2200.31,2216.3,-2.69,40.8,
v29,CyÄ,BULL,2023-12-05 15:00:00+00:00,2023-12-06 10:00:00+00:00,20,0.83,2228.6,2276.63,-1.44,54.1,
v29,CyÄ,RANGE,2023-12-06 11:00:00+00:00,2023-12-06 11:00:00+00:00,1,0.04,2253.14,2253.14,-2.49,46.3,
v29,CyÄ,BULL,2023-12-06 12:00:00+00:00,2023-12-06 12:00:00+00:00,1,0.04,2263.5,2263.5,-2.04,50.1,
v29,CyÄ,RANGE,2023-12-06 13:00:00+00:00,2023-12-06 15:00:00+00:00,3,0.12,2261.1,2252.35,-2.14,49.3,
v29,CyÄ,BULL,2023-12-06 16:00:00+00:00,2023-12-06 19:00:00+00:00,4,0.17,2267.02,2263.34,-1.89,52.0,
v29,CyÄ,RANGE,2023-12-06 20:00:00+00:00,2023-12-07 15:00:00+00:00,20,0.83,2251.64,2321.62,-2.55,45.3,
v29,CyÄ,BULL,2023-12-07 16:00:00+00:00,2023-12-09 10:00:00+00:00,43,1.79,2346.73,2359.97,0.0,74.8,
v29,CyÄ,RANGE,2023-12-09 11:00:00+00:00,2023-12-09 11:00:00+00:00,1,0.04,2357.07,2357.07,-1.1,49.7,
v29,CyÄ,BULL,2023-12-09 12:00:00+00:00,2023-12-09 13:00:00+00:00,2,0.08,2359.27,2360.29,-1.01,50.8,
v29,CyÄ,RANGE,2023-12-09 14:00:00+00:00,2023-12-09 14:00:00+00:00,1,0.04,2352.97,2352.97,-1.27,47.3,
v29,CyÄ,BULL,2023-12-09 15:00:00+00:00,2023-12-09 15:00:00+00:00,1,0.04,2363.42,2363.42,-0.84,53.0,
v29,CyÄ,RANGE,2023-12-09 16:00:00+00:00,2023-12-09 17:00:00+00:00,2,0.08,2356.01,2348.77,-1.15,49.0,
v29,CyÄ,BULL,2023-12-09 18:00:00+00:00,2023-12-09 19:00:00+00:00,2,0.08,2359.72,2358.54,-0.99,51.2,
v29,CyÄ,RANGE,2023-12-09 20:00:00+00:00,2023-12-11 17:00:00+00:00,46,1.92,2353.71,2203.39,-1.24,48.0,
v29,CyÅ,CRASH,2023-12-11 18:00:00+00:00,2023-12-27 11:00:00+00:00,378,15.75,2189.81,2286.25,-8.12,22.6,rapid_descent
v29,CyÅ,RECOVERY,2023-12-27 12:00:00+00:00,2024-01-03 11:00:00+00:00,168,7.0,2283.82,2308.88,-4.18,69.6,
v29,CyÅ,RANGE,2024-01-03 12:00:00+00:00,2024-01-03 12:00:00+00:00,1,0.04,2250.04,2250.04,-7.58,22.8,
v29,CyÆ,CRASH,2024-01-03 13:00:00+00:00,2024-01-26 13:00:00+00:00,553,23.04,2226.26,2239.33,-8.56,20.3,rapid_descent
v29,CyÆ,RECOVERY,2024-01-26 14:00:00+00:00,2024-01-29 13:00:00+00:00,72,3.0,2256.93,2244.05,-16.61,62.9,
v29,CyÇ,CRASH,2024-01-29 14:00:00+00:00,2024-02-07 15:00:00+00:00,218,9.08,2243.47,2368.5,-17.11,37.2,drawdown
v29,CyÈ,CORRECTION,2024-02-07 16:00:00+00:00,2024-02-12 13:00:00+00:00,118,4.92,2396.87,2487.22,-11.44,68.8,
v29,CyÈ,RECOVERY,2024-02-12 14:00:00+00:00,2024-02-19 13:00:00+00:00,168,7.0,2528.45,2894.22,-3.03,63.4,
v29,CyÈ,BULL,2024-02-19 14:00:00+00:00,2024-02-23 13:00:00+00:00,96,4.0,2901.25,2941.32,-0.87,61.8,
v29,CyÈ,RANGE,2024-02-23 14:00:00+00:00,2024-02-24 20:00:00+00:00,31,1.29,2948.47,2987.51,-2.46,48.4,
v29,CyÈ,BULL,2024-02-24 21:00:00+00:00,2024-02-26 08:00:00+00:00,36,1.5,2985.41,3092.22,-1.24,60.2,
v29,CyÈ,RANGE,2024-02-26 09:00:00+00:00,2024-02-26 13:00:00+00:00,5,0.21,3040.95,3061.12,-2.39,41.0,
v29,CyÈ,BULL,2024-02-26 14:00:00+00:00,2024-02-28 18:00:00+00:00,53,2.21,3104.49,3320.58,-0.35,59.6,
v29,CyÈ,RANGE,2024-02-28 19:00:00+00:00,2024-02-28 20:00:00+00:00,2,0.08,3299.93,3299.3,-3.71,49.9,
v29,CyÈ,BULL,2024-02-28 21:00:00+00:00,2024-02-29 16:00:00+00:00,20,0.83,3323.85,3441.69,-3.01,53.5,
v29,CyÈ,RANGE,2024-02-29 17:00:00+00:00,2024-03-01 07:00:00+00:00,15,0.62,3383.09,3367.76,-3.71,44.6,
v29,CyÈ,BULL,2024-03-01 08:00:00+00:00,2024-03-01 14:00:00+00:00,7,0.29,3422.63,3417.26,-2.59,55.8,
v29,CyÈ,RANGE,2024-03-01 15:00:00+00:00,2024-03-01 16:00:00+00:00,2,0.08,3391.03,3388.55,-3.49,48.1,
v29,CyÈ,BULL,2024-03-01 17:00:00+00:00,2024-03-02 07:00:00+00:00,15,0.62,3420.07,3434.95,-2.66,53.7,
v29,CyÈ,RANGE,2024-03-02 08:00:00+00:00,2024-03-02 11:00:00+00:00,4,0.17,3421.96,3409.15,-2.6,49.2,
v29,CyÈ,BULL,2024-03-02 12:00:00+00:00,2024-03-02 12:00:00+00:00,1,0.04,3424.62,3424.62,-2.53,50.8,
v29,CyÈ,RANGE,2024-03-02 13:00:00+00:00,2024-03-02 14:00:00+00:00,2,0.08,3413.52,3416.69,-2.85,47.5,
v29,CyÈ,BULL,2024-03-02 15:00:00+00:00,2024-03-02 16:00:00+00:00,2,0.08,3422.2,3428.43,-2.6,50.3,
v29,CyÈ,RANGE,2024-03-02 17:00:00+00:00,2024-03-02 17:00:00+00:00,1,0.04,3418.28,3418.28,-2.71,48.9,
v29,CyÈ,BULL,2024-03-02 18:00:00+00:00,2024-03-02 19:00:00+00:00,2,0.08,3434.43,3429.27,-2.25,54.1,
v29,CyÈ,RANGE,2024-03-02 20:00:00+00:00,2024-03-03 17:00:00+00:00,22,0.92,3410.16,3462.95,-2.94,46.0,
v29,CyÈ,BULL,2024-03-03 18:00:00+00:00,2024-03-05 17:00:00+00:00,48,2.0,3471.67,3687.57,-1.19,62.2,
v29,CyÈ,RANGE,2024-03-05 18:00:00+00:00,2024-03-06 04:00:00+00:00,11,0.46,3612.86,3650.95,-5.15,42.4,
v29,CyÈ,BULL,2024-03-06 05:00:00+00:00,2024-03-07 02:00:00+00:00,22,0.92,3770.48,3785.84,-1.01,62.5,
v29,CyÈ,RANGE,2024-03-07 03:00:00+00:00,2024-03-07 03:00:00+00:00,1,0.04,3776.85,3776.85,-2.67,49.5,
v29,CyÈ,BULL,2024-03-07 04:00:00+00:00,2024-03-07 04:00:00+00:00,1,0.04,3781.72,3781.72,-2.55,50.2,
v29,CyÈ,RANGE,2024-03-07 05:00:00+00:00,2024-03-07 06:00:00+00:00,2,0.08,3755.81,3772.82,-3.21,46.7,
v29,CyÈ,BULL,2024-03-07 07:00:00+00:00,2024-03-08 21:00:00+00:00,39,1.62,3792.04,3917.13,-2.28,51.9,
v29,CyÈ,RANGE,2024-03-08 22:00:00+00:00,2024-03-08 23:00:00+00:00,2,0.08,3888.74,3892.6,-2.37,45.6,
v29,CyÈ,BULL,2024-03-09 00:00:00+00:00,2024-03-09 09:00:00+00:00,10,0.42,3914.01,3928.07,-1.74,50.5,
v29,CyÈ,RANGE,2024-03-09 10:00:00+00:00,2024-03-09 10:00:00+00:00,1,0.04,3915.43,3915.43,-1.7,48.5,
v29,CyÈ,BULL,2024-03-09 11:00:00+00:00,2024-03-09 13:00:00+00:00,3,0.12,3921.02,3926.25,-1.56,50.1,
v29,CyÈ,RANGE,2024-03-09 14:00:00+00:00,2024-03-09 14:00:00+00:00,1,0.04,3917.05,3917.05,-1.66,48.6,
v29,CyÈ,BULL,2024-03-09 15:00:00+00:00,2024-03-09 15:00:00+00:00,1,0.04,3926.61,3926.61,-1.42,51.7,
v29,CyÈ,RANGE,2024-03-09 16:00:00+00:00,2024-03-09 23:00:00+00:00,8,0.33,3893.87,3913.55,-2.24,42.4,
v29,CyÈ,BULL,2024-03-10 00:00:00+00:00,2024-03-10 12:00:00+00:00,13,0.54,3918.26,3934.94,-1.63,51.6,
v29,CyÈ,RANGE,2024-03-10 13:00:00+00:00,2024-03-11 09:00:00+00:00,21,0.88,3907.73,4037.07,-1.9,41.1,
v29,CyÈ,BULL,2024-03-11 10:00:00+00:00,2024-03-12 07:00:00+00:00,22,0.92,4025.93,4028.09,-0.28,66.8,
v29,CyÈ,RANGE,2024-03-12 08:00:00+00:00,2024-03-12 10:00:00+00:00,3,0.12,3987.5,4007.32,-2.01,43.1,
v29,CyÈ,BULL,2024-03-12 11:00:00+00:00,2024-03-12 13:00:00+00:00,3,0.12,4022.1,4024.79,-1.16,51.8,
v29,CyÈ,RANGE,2024-03-12 14:00:00+00:00,2024-03-13 04:00:00+00:00,15,0.62,3979.45,4044.22,-2.2,41.5,
v29,CyÈ,BULL,2024-03-13 05:00:00+00:00,2024-03-13 11:00:00+00:00,7,0.29,4038.34,4051.21,-0.76,58.3,
v29,CyÈ,RANGE,2024-03-13 12:00:00+00:00,2024-03-15 03:00:00+00:00,40,1.67,4008.99,3720.28,-1.48,47.5,
v29,CyÉ,CRASH,2024-03-15 04:00:00+00:00,2024-03-31 04:00:00+00:00,385,16.04,3670.38,3543.25,-9.8,26.3,rapid_descent
v29,CyÉ,RECOVERY,2024-03-31 05:00:00+00:00,2024-04-05 01:00:00+00:00,117,4.88,3604.49,3301.33,-11.42,74.2,
v29,CyÊ,CRASH,2024-04-05 02:00:00+00:00,2024-04-08 07:00:00+00:00,78,3.25,3269.35,3473.65,-19.66,35.9,drawdown
v29,CyË,CORRECTION,2024-04-08 08:00:00+00:00,2024-04-09 13:00:00+00:00,30,1.25,3595.72,3592.56,-11.63,84.6,
v29,CyÌ,CRASH,2024-04-09 14:00:00+00:00,2024-04-11 06:00:00+00:00,41,1.71,3522.13,3575.65,-13.44,29.7,
v29,CyÍ,CORRECTION,2024-04-11 07:00:00+00:00,2024-04-11 09:00:00+00:00,3,0.12,3583.38,3578.31,-11.86,60.9,
v29,CyÎ,CRASH,2024-04-11 10:00:00+00:00,2024-04-12 10:00:00+00:00,25,1.04,3561.07,3529.07,-12.41,52.9,
v29,CyÏ,CORRECTION,2024-04-12 11:00:00+00:00,2024-04-12 11:00:00+00:00,1,0.04,3530.88,3530.88,-11.93,51.2,
v29,CyÐ,CRASH,2024-04-12 12:00:00+00:00,2024-04-19 06:00:00+00:00,163,6.79,3497.15,3103.74,-12.74,42.6,
v29,CyÐ,RECOVERY,2024-04-19 07:00:00+00:00,2024-04-24 14:00:00+00:00,128,5.33,3085.4,3213.3,-17.09,58.1,
v29,CyÑ,CRASH,2024-04-24 15:00:00+00:00,2024-04-28 01:00:00+00:00,83,3.46,3173.69,3264.35,-14.72,34.6,drawdown
v29,CyÒ,CORRECTION,2024-04-28 02:00:00+00:00,2024-04-28 22:00:00+00:00,21,0.88,3307.97,3289.84,-11.11,80.4,
v29,CyÓ,CRASH,2024-04-28 23:00:00+00:00,2024-04-28 23:00:00+00:00,1,0.04,3262.6,3262.6,-12.33,43.4,
v29,CyÔ,CORRECTION,2024-04-29 00:00:00+00:00,2024-04-29 01:00:00+00:00,2,0.08,3281.34,3275.34,-11.83,49.5,
v29,CyÕ,CRASH,2024-04-29 02:00:00+00:00,2024-05-13 06:00:00+00:00,341,14.21,3220.65,2918.27,-13.46,35.2,
v29,CyÖ,CORRECTION,2024-05-13 07:00:00+00:00,2024-05-13 07:00:00+00:00,1,0.04,2952.46,2952.46,-11.68,60.8,
v29,CyÖ,RECOVERY,2024-05-13 08:00:00+00:00,2024-05-16 19:00:00+00:00,84,3.5,2971.7,2944.3,-11.1,65.1,
v29,Cy×,CRASH,2024-05-16 20:00:00+00:00,2024-05-16 22:00:00+00:00,3,0.12,2938.09,2939.92,-12.11,36.5,drawdown
v29,CyØ,CORRECTION,2024-05-16 23:00:00+00:00,2024-06-01 23:00:00+00:00,385,16.04,2945.11,3812.48,-11.9,40.5,
v29,CyØ,RECOVERY,2024-06-02 00:00:00+00:00,2024-06-08 23:00:00+00:00,168,7.0,3831.88,3680.84,-3.23,66.9,
v29,CyØ,RANGE,2024-06-09 00:00:00+00:00,2024-06-11 14:00:00+00:00,63,2.62,3680.91,3511.43,-7.05,40.4,
v29,CyÙ,CRASH,2024-06-11 15:00:00+00:00,2024-06-11 17:00:00+00:00,3,0.12,3446.77,3470.73,-12.96,14.0,drawdown
v29,CyÚ,CORRECTION,2024-06-11 18:00:00+00:00,2024-06-12 00:00:00+00:00,7,0.29,3488.8,3492.74,-11.9,31.3,
v29,CyÛ,CRASH,2024-06-12 01:00:00+00:00,2024-06-12 01:00:00+00:00,1,0.04,3481.7,3481.7,-12.08,33.1,
v29,CyÜ,CORRECTION,2024-06-12 02:00:00+00:00,2024-06-13 14:00:00+00:00,37,1.54,3497.53,3507.08,-11.68,39.5,
v29,CyÝ,CRASH,2024-06-13 15:00:00+00:00,2024-06-14 00:00:00+00:00,10,0.42,3440.75,3471.48,-13.11,32.4,
v29,CyÞ,CORRECTION,2024-06-14 01:00:00+00:00,2024-06-14 14:00:00+00:00,14,0.58,3485.41,3487.44,-11.98,46.8,
v29,Cyß,CRASH,2024-06-14 15:00:00+00:00,2024-06-14 20:00:00+00:00,6,0.25,3460.59,3412.46,-12.61,36.4,
v29,Cyà,CORRECTION,2024-06-14 21:00:00+00:00,2024-06-14 21:00:00+00:00,1,0.04,3501.71,3501.71,-11.57,56.3,
v29,Cyá,CRASH,2024-06-14 22:00:00+00:00,2024-06-14 23:00:00+00:00,2,0.08,3483.12,3479.53,-12.04,52.3,
v29,Cyâ,CORRECTION,2024-06-15 00:00:00+00:00,2024-06-15 00:00:00+00:00,1,0.04,3490.47,3490.47,-11.86,53.8,
v29,Cyã,CRASH,2024-06-15 01:00:00+00:00,2024-06-15 02:00:00+00:00,2,0.08,3475.7,3482.99,-12.23,50.5,
v29,Cyä,CORRECTION,2024-06-15 03:00:00+00:00,2024-06-17 23:00:00+00:00,69,2.88,3501.8,3509.55,-11.57,55.9,
v29,Cyå,CRASH,2024-06-18 00:00:00+00:00,2024-06-18 23:00:00+00:00,24,1.0,3471.95,3482.06,-12.32,35.2,
v29,Cyæ,CORRECTION,2024-06-19 00:00:00+00:00,2024-06-21 06:00:00+00:00,55,2.29,3492.32,3510.24,-11.81,60.2,
v29,Cyç,CRASH,2024-06-21 07:00:00+00:00,2024-06-21 08:00:00+00:00,2,0.08,3473.12,3457.34,-12.29,35.7,
v29,Cyè,CORRECTION,2024-06-21 09:00:00+00:00,2024-06-21 12:00:00+00:00,4,0.17,3510.23,3493.37,-11.36,48.2,
v29,Cyé,CRASH,2024-06-21 13:00:00+00:00,2024-06-21 13:00:00+00:00,1,0.04,3473.41,3473.41,-12.29,40.7,
v29,Cyê,CORRECTION,2024-06-21 14:00:00+00:00,2024-06-21 16:00:00+00:00,3,0.12,3511.82,3486.3,-11.32,50.2,
v29,Cyë,CRASH,2024-06-21 17:00:00+00:00,2024-06-21 17:00:00+00:00,1,0.04,3475.46,3475.46,-12.23,42.8,
v29,Cyì,CORRECTION,2024-06-21 18:00:00+00:00,2024-06-22 07:00:00+00:00,14,0.58,3520.02,3492.25,-11.11,52.9,
v29,Cyí,CRASH,2024-06-22 08:00:00+00:00,2024-06-22 08:00:00+00:00,1,0.04,3482.66,3482.66,-12.05,41.6,
